Time,PM 1.0,PM2.5,PM10,Temperature,Gas,Humidity,Pressure,Altitude
1677280226.7413623,0,0,1,21.08546875,84413,27.714832650372113,995.6731947512277,147.3775339379005
1677280227.9333797,0,0,1,21.0258984375,83773,27.704908867494417,995.6696057312759,147.40784142781655
1677280229.1254942,0,0,0,20.946015625,84493,27.746891927156362,995.6537979502561,147.54133133560626
1677280230.3173423,0,0,0,20.8200390625,85144,27.721181589146546,995.6474927850127,147.59457622139143
1677280231.5095289,0,0,0,20.700703125,85805,27.64792778611205,995.64669455156,147.60131703945572
1677280232.7016344,0,0,0,20.60265625,85888,27.79002932208635,995.6904159058982,147.23211107535326
1677280233.8936012,0,0,0,20.53625,85226,27.77959155150543,995.6979063986365,147.1688587573866
1677280235.0853407,0,0,0,20.501875,85391,27.889230909683896,995.7006090602584,147.14603664010428
1677280236.2768831,0,0,0,20.4868359375,85062,27.909470061104813,995.6626828556036,147.46630192238524
1677280237.469809,0,0,0,20.4925,84736,28.118691803766872,995.6410427491951,147.64904477032854
1677280238.662365,0,0,0,20.506171875,84655,28.40401249283599,995.6972796512349,147.17415121499644
1677280239.8547747,0,0,0,20.4727734375,85805,28.471215468171707,995.722067057418,146.96484040265267
1677280241.0465846,0,0,0,20.4540234375,86987,28.636357931803797,995.7550840434353,146.68604359376235
1677280242.239387,0,0,0,20.4516796875,86646,28.78683403772366,995.7615614927372,146.6313486196064
1677280243.431199,0,0,0,20.4786328125,86646,28.772810757207584,995.762287786111,146.62521588446387
1677280244.6227329,0,0,0,20.500703125,86731,28.516381414204076,995.7226542948592,146.95988167978817
1677280245.8146496,0,0,0,20.4846875,87851,28.563494827707505,995.6780241367356,147.3367523168704
1677280247.0065446,0,1,1,20.4520703125,88466,28.292463654804745,995.6562023602733,147.52102701709845
1677280248.198719,0,1,1,20.363203125,88821,28.53785165073505,995.6428137936921,147.63408882122843
1677280249.3906734,0,1,1,20.26984375,89179,28.43388604950688,995.688801190929,147.24574633892263
1677280250.5824628,0,2,2,20.198359375,89179,28.51421455238063,995.7751506655052,146.51660385590995
1677280251.7743318,0,2,2,20.16515625,89179,28.179080026167924,995.8053186397295,146.26187492203718
1677280252.9658983,0,2,2,20.14640625,88643,28.102656678133027,995.7699443392969,146.56056507743966
1677280254.1576865,1,3,3,20.1251171875,88821,28.454808300906105,995.7458523334631,146.763995784477
1677280255.3506951,1,3,3,20.11671875,89179,28.534689026184903,995.7357210250308,146.84954482219288
1677280256.5428302,1,3,3,20.1159375,89179,28.609837326261008,995.7037056040084,147.11988852100384
1677280257.7347565,2,3,4,20.1065625,88732,28.249558322083036,995.6714962208669,147.3918771716791
1677280258.9262295,3,4,5,20.089765625,88732,28.623909178356822,995.6649030973941,147.44755296783703
1677280260.1178,3,4,5,20.0423046875,89722,28.410796037704092,995.6327604402845,147.7189867153733
1677280261.3093581,3,5,6,19.9364453125,89813,28.509882964858594,995.617431832859,147.84843406187753
1677280262.5014315,2,4,5,19.7977734375,91015,28.590339624956837,995.6123022890606,147.89175250163677
1677280263.6936924,2,4,5,19.6758984375,91391,28.736607704526037,995.6085872908104,147.92312537084172
1677280264.8858075,3,5,5,19.569453125,91771,28.8304092193389,995.6092274445105,147.91771931623418
1677280266.0776246,3,5,5,19.460078125,92153,28.859473316630357,995.5965540941968,148.02474542436843
1677280267.268819,3,5,5,19.3454296875,93026,28.845112939626986,995.587265125117,148.1031912230888
1677280268.4607356,4,7,7,19.2346875,95402,28.782713186875498,995.5722851324332,148.22969924329936
1677280269.6538868,4,7,7,19.1360546875,95043,28.871730155109226,995.5478086124789,148.43641000945482
1677280270.8455994,5,8,8,19.046015625,95763,28.778737129732313,995.5422926581708,148.48299428899824
1677280272.0373018,5,9,9,18.963984375,93123,28.820679821667277,995.5479706418912,148.4350416141415
1677280273.228883,5,9,9,18.89640625,95145,28.94436572970387,995.5462663400817,148.4494350506994
1677280274.420554,5,9,9,18.8262890625,95350,29.094841627751137,995.5489669991423,148.4266270310837
1677280275.612089,6,9,9,18.74015625,94992,29.308837753651858,995.5649870653884,148.29133294345752
1677280276.804284,6,9,9,18.690546875,92442,29.42890417562201,995.5700840894051,148.24828747275836
1677280277.9961307,6,9,9,18.6583203125,92636,29.518057277595346,995.5725701383099,148.2272923165798
1677280279.1880023,5,8,8,18.651484375,92539,29.67949270155444,995.5768679847251,148.19099628570538
1677280280.379723,5,8,8,18.6583203125,93123,30.167128164642527,995.5640462896461,148.2992780176682
1677280281.5715258,5,8,8,18.657734375,95453,30.32439948216576,995.5579852855817,148.35046477987106
1677280282.7634997,5,8,8,18.6442578125,96232,30.334161847850833,995.549849196231,148.4191765759367
1677280283.9553015,5,8,8,18.6079296875,96971,30.342069992542555,995.5439977353903,148.46859425729414
1677280285.1471012,5,8,8,18.5868359375,96812,30.345786462309015,995.5371886070826,148.52610007927726
1677280286.3393,5,7,8,18.5690625,97452,30.36062900908195,995.5391520856231,148.50951768211763
1677280287.5311124,5,7,8,18.559296875,97559,30.35440820042399,995.5370085798316,148.52762048600312
1677280288.7228537,5,7,8,18.5571484375,97667,30.343378022261945,995.5369460417259,148.52814864696603
1677280289.9141405,4,6,7,18.556953125,97291,30.310799729752404,995.5349259449599,148.54520923971336
1677280291.1063309,4,6,7,18.557734375,97452,30.327143337604376,995.5395973320209,148.50575739382356
1677280292.2981477,4,6,7,18.5378125,98155,30.352665195630497,995.5363823094755,148.53290960733625
1677280293.4901688,4,5,6,18.5317578125,98209,30.37388710648626,995.5300075137202,148.58674764051528
1677280294.682226,4,5,6,18.5409375,98319,30.380061089901986,995.5346141163259,148.5478427701786
1677280295.8739736,4,5,6,18.565546875,97992,30.338631563336456,995.5419940550659,148.48551610891238
1677280297.0656538,3,5,6,18.5575390625,98319,30.31627376396262,995.5375772329629,148.52281796913852
1677280298.2573307,3,5,6,18.577265625,98319,30.317872832126096,995.5421796379442,148.48394878890886
1677280299.449413,3,5,6,18.5829296875,99201,30.329186389559815,995.5445134739866,148.46423865078359
1677280300.6408303,3,4,5,18.596015625,98813,30.35738814101164,995.5417934940103,148.4872099257468
1677280301.8327563,3,4,5,18.5938671875,98703,30.346357001499698,995.5434358800666,148.47333933899685
1677280303.024476,3,4,5,18.5909375,98264,30.080396796544914,995.5557480331859,148.36935902439203
1677280304.2165728,2,3,3,18.6176953125,98373,30.256037974453037,995.5904606642019,148.0762046721759
1677280305.4086294,2,3,3,18.6536328125,98373,30.134223421374884,995.6144344725627,147.87374642180126
1677280306.600139,2,3,3,18.6887890625,98373,29.823013909974698,995.5825877300141,148.1426922781077
1677280307.791964,2,2,3,18.7190625,98538,30.112403550951335,995.576942280108,148.1903688499012
1677280308.9831731,2,2,3,18.749140625,98758,30.46217725507332,995.5931418838654,148.05356163883604
1677280310.1749384,2,2,3,18.7516796875,98813,30.2940289062409,995.5853088241265,148.11971235629358
1677280311.3666875,1,1,2,18.74328125,99201,30.478002619505222,995.5836756150992,148.13350496970608
1677280312.5586162,1,1,2,18.7563671875,98758,30.489939923920932,995.6167521921026,147.85417354380147
1677280313.7502553,1,1,2,18.767109375,98868,30.42017459599812,995.61876180607,147.83720261219253
1677280314.941992,1,2,2,18.750703125,99536,30.565591075773625,995.6246514834179,147.78746520390234
1677280316.1339164,1,2,2,18.7231640625,99368,30.601409999216948,995.6313071979317,147.73125901773125
1677280317.3258264,1,2,2,18.701875,99480,30.61598663769356,995.6480574858099,147.58980751216885
